conference,year,session name,paper title,DOI,author list,abstract
VRST,2020,3D Reconstruction & Video,Effects of Immersive Virtual Reality Content Type to Mindfulness and Physiological Parameters,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C10&q=Effects+of+Immersive+Virtual+Reality+Content+Type+to+Mindfulness+and+Physiological+Parameters,"Seulki Min, Gerard Jounghyun Kim, Jung-geun Moon, Chul-Hyun Cho","Virtual reality (VR) has been applied as a complimentary way to conventional treatment for mental disorders successfully. On the other hand, it has not been clearly shown what kind of immersive media such as VR can directly affect one’s physiological parameters, associated with the state of the mindfulness. We sought to assess how being subjected to differently designed VR contents can affect and modulate one’s anxiety both psychologically and more importantly physiologically. We empirically tested the comparative effects of two polarizing VR content types to this effect: (1) “calm/soothing” content and (2) “disturbing”. Twenty-five adults participated and their mental state, anxiety level and physiological signals were measured before and after experiencing the respective VR content type. The experiment found a statistically significant effect of the content type to the changes in these measures and confirmed that the “calm” content was helpful for one to self-regulate to lower heart rate blood pressure, stable GSR, and the “disturbing” content in the opposite way. We applied this result to calm down and stabilize vital signs of patients during actual coronary angiography and catheterization operations. We were able to observe the same effect with positive comments from the patients and operating team."
VRST,2020,Interaction Techniques II,Eye-Hand Coordination Training for Sports with Mid-air VR,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C10&q=Eye-Hand+Coordination+Training+for+Sports+with+Mid-air+VR,"Anil Ufuk Batmaz, Xintian Sun, Dogu Taskiran, Wolfgang Stuerzlinger","A relatively recent application area for Virtual Reality (VR) systems is sports training and user performance assessment. One of these applications is eye-hand coordination training systems (EHCTSs). Previous research on EHCTSs identified that VR-based training systems have great potential for EHCT and subject performance can even increase with 3D mid-air VR setups. Here, we investigate 3D mid-air interaction in VR-based EHCTSs further. We conducted two user studies to investigate how user performance is affected by different target arrangements, feedback conditions, and handedness in VR-based EHCTSs. In the first study, we explored handedness and vertical and horizontal target arrangements and showed that user performance is increased with the dominant hand and a vertical target plane. In the second study, we investigated different combinations of visual and haptic feedback and how they affect user performance with different target and cursor sizes. Results illustrate that haptic feedback did not increase user performance when it is added to visual feedback. Our results inform the creation of better EHCTSs with mid-air VR systems."
VRST,2020,Applications I,Investigating Immersive Virtual Reality as an Educational Tool for Quantum Computing,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C10&q=Investigating+Immersive+Virtual+Reality+as+an+Educational+Tool+for+Quantum+Computing,"Alexander Zable, Lloyd Hollenberg, Eduardo Velloso, Jorge Goncalves","Quantum computing (QC) is an intrinsically complex yet exciting discipline with increasing practical relevance. A deep understanding of QC requires the integration of knowledge across numerous technical fields, such as physics, computing and mathematics. This work aims to investigate how immersive Virtual Reality (VR) compares to a desktop environment (`web-applet') as an educational tool to help teach individuals QC fundamentals. We developed two interactive learning tutorials, one utilising the `Bloch sphere' visualisation to represent a single-qubit system, and the other exploring multi-qubit systems through the lens of `quantum entanglement'. We evaluate the effectiveness of each medium to teach QC fundamentals in a user study with 24 participants. We find that the Bloch sphere visualisation was well-suited to VR over a desktop environment. Our results also indicate that mathematics literacy is an important factor in facilitating greater learning with this effect being notably more pronounced when using VR. However, VR did not significantly improve learning in the multi-qubit context over the desktop equivalent. Our work provides valuable insights which contribute to the emerging field of Quantum HCI (QHCI), VR for education, as well as educational research more broadly. "
VRST,2020,Avatars,Realistic Virtual Humans from Smartphone Videos,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C10&q=Realistic+Virtual+Humans+from+Smartphone+Videos,"Stephan Wenninger, Jascha Achenbach, Andrea Bartl, Marc Erich Latoschik, Mario Botsch","This paper introduces an automated 3D-reconstruction method for generating high-quality virtual humans from monocular smartphone cameras. The input of our approach are two video clips, one capturing the whole body and the other providing detailed close-ups of head and face. Optical flow analysis and sharpness estimation select individual frames, from which two dense point clouds for the body and head are computed using multi-view reconstruction. Automatically detected landmarks guide the fitting of a virtual human body template to these point clouds, thereby reconstructing the geometry. A graph-cut stitching approach reconstructs a detailed texture. Our results are compared to existing low-cost monocular approaches as well as to expensive multi-camera scan rigs. We achieve visually convincing reconstructions that are almost on par with complex camera rigs while surpassing similar low-cost approaches. The generated high-quality avatars are ready to be processed, animated, and rendered by standard XR simulation and game engines such as Unreal or Unity."
VRST,2020,Interaction Techniques II,Empirical Evaluation of Multimodal Gaze-enhanced Menus in Virtual Reality,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C10&q=Empirical+Evaluation+of+Multimodal+Gaze-enhanced+Menus+in+Virtual+Reality,"Ken Pfeuffer, Lukas Mecke, Sarah Delgado Rodriguez, Mariam Hassib, Hannah Maier, Florian Alt","In VR  applications, users often shift their attention between  primary and secondary tasks, e.g., when changing drawing colour in a handheld menu.  In this work, we investigate how eye gaze allows to exploit these attention shifts for interaction design in VR. We investigate three techniques for menu selection: dwell time, gaze button, and cursor. Each represents a different balance between gaze and manual input. We present a user study that compares the techniques against two baselines (dunk brush, pointer) in a compound colour selection and line drawing task. We show that user performance with the gaze techniques is comparable to pointer-based menu selection. Furthermore, we provide an analysis of the trade-off involved between eye and manual fatigue. Our research points to new opportunities for integrating gaze input into bimanual interaction in 3D environments."
VRST,2020,Interaction Techniques I,Effects of Synchronized Leg Motion in Walk-in-Place Utilizing Deep Neural Networks for Enhanced Body Ownership and Sense of Presence in VR,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C10&q=Effects+of+Synchronized+Leg+Motion+in+Walk-in-Place+Utilizing+Deep+Neural+Networks+for+Enhanced+Body+Ownership+and+Sense+of+Presence+in+VR,"Juyoung Lee, Myungho Lee, Gerard Jounghyun Kim, Jae-In Hwang","We investigate the effects of different ways of visualizing the virtual gait of the avatar in the context of Walk-in-Place (WIP) based navigation in a virtual environment (VE). In Study 1, participants navigated through a VE using the WIP method while inhabiting an avatar. We varied the visualization of the avatar's leg motion while performing the WIP gesture: (1) Fixed Body: the legs stood still; (2) Pre-recorded Animation: the legs moved in a fixed predetermined pace (plausible but not in accordance to that of the user in general); (3) Synchronized Motion the legs moved according (synchronized) to those of the user. Our results indicated that the sense of presence and body ownership improved significantly when the leg motion was rendered synchronized to that of the user (Synchronized Motion). In addition, we developed a deep neural network (DNN) that predicted the users' leg postures only with the head position tracking, eliminating the need for any external sensors. We carried out Study 2, to assess the effects of different gait visualizations, under two new factors: (1) virtual gait seen directly by the user looking down, or already visible by one's shadow (i.e., no need to look down); and (2) playing a pre-recorded animation, or pre-recorded animation whose playback speed was adjusted to match with pace of the users' actual leg motions as predicted by the DNN. The results of Study 2 showed that the virtual gait temporally synchronized with that of the user greatly improved the sense of body ownership, whether it was witnessed directly or indirectly with the shadow. However, the effect of virtual gait on presence was less marked when indirectly observed. We discuss our findings and the implications for representing the avatar locomotion in immersive virtual environments. "
VRST,2020,Displays & Perception,Bacterial Load of Virtual Reality Headsets,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C10&q=Bacterial+Load+of+Virtual+Reality+Headsets,"Benjamin Creel, Caitlin J. Rinz-Jones, Adam Jones, Colin Jackson","As commodity virtual reality (VR) systems become more common, they are rapidly gaining popularity for entertainment, education, and training purposes. VR utilizes headsets which come in contact with or close proximity to the user's eyes, nose, and forehead. In this study, the potential for these headsets to become contaminated with bacteria was analyzed. This study began roughly one year prior to the outbreak of the COVID-19 pandemic in the United States.  We feel it is important to be clear that this study focuses exclusively on bacteria, as opposed to viruses like those responsible for the present pandemic.  The nosepieces and foreheads of two HTC Vive headsets were sampled over the course of a seven-week period in a VR software development course. Serial dilutions were performed, and samples were plated on various culture media. Following incubation, counts of bacteria were determined. DNA was extracted from bacterial colonies and the 16S rRNA gene was sequenced to identify bacterial contaminates present on the headsets. Chief among these contaminates was \textit{Staphylococcus aureus}.  The results of these tests indicated that the \textit{Staphylococcus aureus} strains isolated from the headsets possessed high levels of antibiotic resistance. Other notable bacterial isolates included \textit{Moraxella osloensis}, the bacteria responsible for foul odors in laundry and \textit{Micrococcus luteus}, a communalistic bacterial species capable of causing opportunistic infections. Other bacterial isolates were detected in variable amounts throughout the trial."
VRST,2020,Applications I,Virtual Reality in Computer Science Education: A Systematic Review	,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C10&q=Virtual+Reality+in+Computer+Science+Education%3A+A+Systematic+Review%09,"Johanna Pirker, Andreas Dengel, Michael Holly, Saeed Safikhani","Over the last decades, virtual reality technologies have become more affordable and accessible. This opens up new ways in the field of digital learning. Virtual reality (VR) can offer new forms of interactive learning and working, especially for subjects from the STEM area. Therefore, in this paper we investigate the potential and application of VR for computer science education with a systematic review. As a result, we present a formal literature review on the use of virtual reality technologies in computer science education. We focus on the identification of factors such as learning objectives, technologies used, interaction characteristics, and challenges and advantages of using fully immersive VR for computer science education."
VRST,2020,3D Reconstruction & Video,Investigating Effects and User Preferences of Extra- and Intradiegetic Virtual Reality Questionnaires,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C10&q=Investigating+Effects+and+User+Preferences+of+Extra-+and+Intradiegetic+Virtual+Reality+Questionnaires,"Nadine Wagener, Mareike Stamer, Johannes Schöning, Johannes Tümler","Virtual realities (VR) are becoming an integral part of product development across many industries, for example to assess aesthetics and usability of new features in the automotive industry. The recording of the evaluation is typically conducted by filling out questionnaires after the study participants left the virtual environment. In this paper, we investigate how questionnaires could be best embedded within the virtual environment. Apart from design choices, we also compare how VR-questionnaires differ from classical post-test evaluations regarding presence, questionnaire completion time, usability and preference.    In a first study (\emph{N}=11), experts rated four design concepts of questionnaires embedded in VR, of which two were designed as \emph{extradiegetic} and two as \emph{intradiegetic} user interfaces. We show that intradiegetic UIs have a significantly higher perceived user experience and presence while the usability remains the same. Intradiegetic UIs are preferred by the majority."
VRST,2020,Interaction Techniques II,Effect of Cognitive Load on Curvature Redirected Walking Thresholds,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C10&q=Effect+of+Cognitive+Load+on+Curvature+Redirected+Walking+Thresholds,"Anh Nguyen, Yannick Rothacher, Evdokia Efthymiou, Bigna Lenggenhager, Peter Brugger, Lukas Imbach, Andreas Kunz","In order to allow users to perform real walking in a virtual environment larger than the physical space, redirected walking (RDW) techniques could be employed. Users do not notice this manipulation and immersion remains intact when RDW is applied within certain thresholds. Although there are many existing studies on RDW detection thresholds and factors that influence them, in none of these studies, users were performing an additional task during the threshold identification process. These existing thresholds could be only conservative estimates and the potential of RDW may not be fully utilized.  In this paper, we present an experiment to investigate the effect of cognitive load on curvature RDW thresholds. The cognitive load was imposed using a dual task of serial seven subtraction. Results showed that gender and cognitive load have significant effects on curvature RDW thresholds. More specifically, men are on average more sensitive to RDW than women, and being engaged in a dual task increases users’ RDW thresholds."
