conference,year,session name,paper title,DOI,author list,abstract
VRST,2022,Input and Interaction 2,Performance Analysis of Saccades for Primary and Confirmatory Target Selection,https://doi.org/10.1145/3562939.3565619,"Aunnoy K Mutasim, Anil Ufuk Batmaz, Moaaz Hudhud Mughrabi, Wolfgang Stuerzlinger","In eye-gaze-based selection, dwell suffers from several issues, e.g., the Midas Touch problem. Here we investigate saccade-based selection techniques as an alternative to dwell. First, we designed a novel user interface (UI) for Actigaze and used it with (goal-crossing) saccades for confirming the selection of small targets (i.e., < 1.5-2°). We compared it with three other variants of Actigaze (with button press, dwell, and target reverse crossing) and two variants of target magnification (with button press and dwell). Magnification-dwell exhibited the most promising performance. Among Actigaze, goal-crossing was the fastest and achieved the highest throughput but suffered the most errors. We then evaluated goal-crossing as a primary selection technique for targets ≥ 2° and implemented a novel UI for such interaction. Results revealed that dwell achieved the best performance. Yet, we identified goal-crossing as a good compromise between dwell and button press. Our findings thus identify novel options for gaze-only interaction."
VRST,2022,Applications,Carousel: Improving the Accuracy of Virtual Reality Assessments for Inspection Training Tasks,https://doi.org/10.1145/3562939.3565618,"Jacob Belga, Tiffany D. Do, Ryan Ghamandi, Ryan P. McMahan, Joseph LaViola","Training simulations in virtual reality (VR) have become a focal point of both research and development due to allowing users to familiarize themselves with procedures and tasks without needing physical objects to interact with or needing to be physically present. However, the increasing popularity of VR training paradigms raises the question: Are VR-based training assessments accurate? Many VR training programs, particularly those focused on inspection tasks, employ simple pass or fail assessments. However, these types of assessments do not necessarily reflect the user's knowledge.    In this paper, we present Carousel, a novel VR-based assessment method that requires users to actively employ their training knowledge by considering all relevant scenarios during assessments. We also present a within-subject user study that compares the accuracy of our new Carousel method to a conventional pass or fail method for a series of virtual object inspection tasks involving shapes and colors. The results of our study indicate that the Carousel method affords significantly more-accurate assessments of a user's knowledge than the binary-choice method."
VRST,2022,Applications,Leveraging VR Techniques for Efficient Exploration and Interaction in Large and Complex AR Space with Clipped and Small FOV AR Display,https://doi.org/10.1145/3562939.3565613,"Yerin Shin, Gerard Jounghyun Kim","In this paper, we propose to take advantage of the digital twinned environment to interact more efficiently in the large and complex AR space in spite of the limited sized and clipped FOV of the AR display. Using the digital twin of the target environment, “magical” VR interaction techniques can be applied, as visualized and overlaid through the small window, while still maintaining the spatial association to the augmented real world. First we consider the use of amplified movement within the corresponding VR twinned space to help the user plan, navigate and explore efficiently by providing an effectively larger view of the same AR space with less amount of physical movements. Secondly, we also apply the amplified movement and in addition, the stretchable arm to interact with relatively large objects (or largely spaced objects) which cannot be seen in their entirety at a time with the small FOV glass. The results of the experiment with the proposed methods have showed advantages with regards to the interaction performance as the scene became more complex and task more difficult. The work illustrates the concept of and potential for XR based interaction where the user can leverage on the advantages of both VR and AR mode operations."
VRST,2022,Vision Perception,The Relative Importance of Depth Cues and Semantic Edges for Indoor Mobility Using Simulated Prosthetic Vision in Immersive Virtual Reality,https://doi.org/10.1145/3562939.3565620,"Alex Rasla, Michael Beyeler","Visual neuroprostheses (bionic eyes) have the potential to treat degenerative eye diseases that often result in low vision or complete blindness. These devices rely on an external camera to capture the visual scene, which is then translated frame-by-frame into an electrical stimulation pattern that is sent to the implant in the eye. To highlight more meaningful information in the scene, recent studies have tested the effectiveness of deep-learning based computer vision techniques, such as depth estimation to highlight nearby obstacles (DepthOnly mode) and semantic edge detection to outline important objects in the scene (EdgesOnly mode). However, nobody has attempted to combine the two, either by presenting them together (EdgesAndDepth) or by giving the user the ability to flexibly switch between them (EdgesOrDepth). Here, we used a neurobiologically inspired model of simulated prosthetic vision (SPV) in an immersive virtual reality (VR) environment to test the relative importance of semantic edges and relative depth cues to support the ability to avoid obstacles and identify objects. We found that participants were significantly better at avoiding obstacles using depth-based cues as opposed to relying on edge information alone, and that roughly half the participants preferred the flexibility to switch between modes (EdgesOrDepth). This study highlights the relative importance of depth cues for SPV mobility and is an important first step towards a visual neuroprosthesis that uses computer vision to improve a user's scene understanding."
VRST,2022,Body Perception,Walk This Beam: Impact of Different Balance Assistance Strategies and Height Exposure on Performance and Physiological Arousal in VR,https://doi.org/10.1145/3562939.3567818,"Dennis Dietz, Carl Oechsner, Changkun Ou, Francesco Chiossi, Fabio Sarto, Sven Mayer, Andreas Butz","Dynamic balance is an essential skill for the human upright gait; therefore, regular balance training can improve postural control and reduce the risk of injury. Even slight variations in walking conditions like height or ground conditions can significantly impact walking performance. Virtual reality is used as a helpful tool to simulate such challenging situations. However, there is no agreement on design strategies for balance training in virtual reality under stressful environmental conditions such as height exposure. We investigate how two different training strategies, imitation learning, and gamified learning, can help dynamic balance control performance across different stress conditions. Moreover, we evaluate the stress response as indexed by peripheral physiological measures of stress, perceived workload, and user experience. Both approaches were tested against a baseline of no instructions and against each other. Thereby, we show that a learning-by-imitation approach immediately helps dynamic balance control, decreases stress, improves attention focus, and diminishes perceived workload. A gamified approach can lead to users being overwhelmed by the additional task. Finally, we discuss how our approaches could be adapted for balance training and applied to injury rehabilitation and prevention."
VRST,2022,Visualization and Displays 1,Effects of Environmental Noise Levels on Patient Handoff Communication in a Mixed Reality Simulation,https://doi.org/10.1145/3562939.3565627,"Matt Gottsacker, Nahal Norouzi, Ryan Schubert, Francisco Guido-Sanz, Gerd Bruder, Greg Welch","When medical caregivers transfer patients to another person's care (a patient handoff), it is essential they effectively communicate the patient's condition to ensure the best possible health outcomes. Emergency situations caused by mass casualty events (e.g., natural disasters) introduce additional difficulties to handoff procedures such as environmental noise. These scenarios are expensive and difficult to train in real settings because of their unpredictable and crucial nature, so training people for them using simulation is a good fit. We created a projected mixed reality simulation of a handoff scenario involving a medical evacuation by air and tested how low, medium, and high levels of helicopter noise affected participants' handoff experience, handoff performance, and behaviors. Through a human-subjects experimental design study (N = 21), we found that the addition of noise increased participants' subjective stress and task load, decreased their self-assessed and actual performance, and caused participants to speak louder. Participants also stood closer to the virtual human sending the handoff information when listening to the handoff than they stood to the receiver when relaying the handoff information. We discuss implications for the design of handoff training simulations and avenues for future handoff communication research."
VRST,2022,Input and Interaction 1,Effect of Stereo Deficiencies on Virtual Distal Pointing ,https://doi.org/10.1145/3562939.3565621,"Anil Ufuk Batmaz, Moaaz Hudhud Mughrabi, Mayra Donaji Barrera Machuca, Wolfgang Stuerzlinger","Previous work has shown that the mismatch between disparities and optical focus cues, known as the vergence and accommodation conflict (VAC) affects virtual hand 3D selection. To investigate if the VAC also affects the ray casting interaction technique in distal pointing, we ran a user study with an ISO 9241:411 task where participants selected 3D targets at three different VAC conditions, no VAC (i.e., targets placed roughly at the focal point of the VR headset), constant VAC (i.e. 4D distance from the user) and varying VAC (i.e., depth distance of the next target consecutively changed either 75 cm and 400 cm). According to our results varying VAC condition increases time and decreases throughput performance of the participants. Moreover, it takes longer for users to select target at constant VAC condition. Our results show that placing objects at different depth planes has detrimental effect on the user performance in distal pointing."
VRST,2022,Applications,Research on the Emotions Expressed by the Posture of Kemo-mimi,https://doi.org/10.1145/3562939.3565610,"Ryota Shijo, Sho Sakurai, Koichi Hirota, Takuya Nojima"," Kemo-mimi means the dog- or cat-like ears on a humanoid character, or the ears of the animal itself. Kemo-mimi is often used as an element of the avatar's appearance. It is generally considered that the posture of animal ears represents the animal's emotional state. And the idea has been used as a technique for expressing emotions in many cartoon and animation works. But despite this fact, there are few examples of studies on the emotions that can be expressed by animal ears. Therefore, we decided to investigate the relationship between the posture of the animal ears and emotions and to establish a method of expressing emotions using the ears. In the experiments, three-dimensional animations of animal ears changing posture were presented to the subjects, and they were asked to answer the emotion corresponding to the posture. The results showed that there was a certain degree of a common understanding of people's impressions concerning the animal ears. In this paper, we report the emotions that can be expressed by the posture of the animal ear as revealed in this study."
VRST,2022,Input and Interaction 1,"Rich virtual feedback from sensorimotor interaction may harm, not help, learning in immersive virtual reality ",https://doi.org/10.1145/3562939.3565633,"Jack Ratcliffe, Laurissa Tokarchuk","A major distinction between sensorimotor interactions in the physical world and those in immersive virtual reality (IVR) is the feedback users receive when conducting an action. Actions in the physical world almost always offer multimodal feedback. For example, pouring out a jug of water offers tactile (weight-change), aural (the sound of water hitting a surface) and visual (water running out the spout) feedback. Feedback from pouring a virtual jug, however, depends on how that specific system was designed. This study examines if the richness of feedback from IVR actions causes a detectable cognitive impact on users. We compared verb-learning outcomes between two conditions: (1) where participants' can make actions with objects but no audiovisual feedback is presented; and (2) where participants' actions with objects provide additional audiovisual feedback. We found that users have cognitively distinct outcomes in IVR based on the type of audiovisual feedback experienced, with a high feedback experience harming learning outcomes compared with a low feedback one. This result has implications for IVR system design and theories of cognition and memorisation."
VRST,2022,Input and Interaction 2,Eliciting Multimodal Gesture+Speech Interactions in a Multi-Object Augmented Reality Environment,https://doi.org/10.1145/3562939.3565637,"Xiaoyan Zhou, Adam Sinclair Williams, Francisco Raul Ortega","As augmented reality technology and hardware become more mature and affordable, researchers have been exploring more intuitive and discoverable interaction techniques for immersive environments. In this paper, we investigate multimodal interaction for 3D object manipulation in a multi-object virtual environment. To identify the user-defined gestures, we conducted an elicitation study involving 24 participants for 22 referents with an augmented reality headset. It yielded 528 proposals and generated a winning gesture set with 25 gestures after binning and ranking all gesture proposals. We found that for the same task, the same gesture was preferred for both one and two object manipulation, although both hands were used in the two object scenario. We presented the gestures and speech results, and the differences compared to similar studies in a single object virtual environment. The study also explored the association between speech expressions and gesture stroke during object manipulation, which could improve the recognizer efficiency in augmented reality headsets."
